1996	Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
Y27	Kontakt s vodní párou, horkımi vıpary a horkımi pøedmìty. nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrım pøedmìtem, nezjištìného úmyslu	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y29	Kontakt s tupım pøedmìtem, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y30	Pád, skok nebo strèení s vıšky, nezjištìného úmyslu	2	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y31	Pád, poloení nebo vbìhnutí pøed nebo do pohybující[ho] se pøedmìt[u], nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y33	Jiné urèené pøípady (události), nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y34	Neurèenı pøípad (událost), nezjištìného úmyslu	66	-	1	-	-	-	1	-	2	2	2	2	6	5	1	1	2	6	2	8	5	7	13
																								
	Zákonnı zákrok a váleèné operace       Y35 - Y36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonnı zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y36	Váleèné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péèe        Y40 - Y84	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y41	Jiné systémové protiinfekèní a protiparazitární prostøedky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y42	Hormony a jejich syntetické náhrady a antagonisté, nezaøazené[-í] jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y43	Prostøedky pùsobící pøímo na celı organismus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y44	Prostøedky pùsobící primárnì na krevní sloky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y45	Analgetika, antipyretika a protizánìtlivá léèiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y46	Antiepileptika a antiparkinsonická léèiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y47	Sedativa, hypnotika a antianxiózní léèiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y48	Anestetika a terapeutické plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y49	Psychotropní léèiva, nezaøazená jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y50	Stimulancia centrální nervové soustavy, nezaøazená jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y51	Léèiva pùsobící primárnì na autonomní nervovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y52	Prostøedky pùsobící primárnì na kardiovaskulární soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y53	Prostøedky pùsobící primárnì na gastrointestinální soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y54	Prostøedky pùsobící primárnì na vodní rovnováhu, pøemìnu minerálù a metabolismus kyseliny moèové	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y55	Prostøedky pùsobící primárnì na hladké a kosterní svalstvo a dıchací soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y56	Lokální prostøedky pùsobící primárnì na kùi a sliznici a léèiva oèní ušní, nosní, krèní a zubní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y57	Jiné a neurèené léky, léèiva a návykové látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y58	Oèkovací látky proti bakteriím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y59	Jiné a neurèené oèkovací a biologické látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y60	Neúmyslné øíznutí, píchnutí, perforace nebo krvácení pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y61	Cizí tìleso náhodnì ponechané v tìle pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y62	Selhání sterilizaèních opatøení pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y63	Chyba v dávkování pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y64	Kontaminované léèebné a biologické látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y65	Jiné nehody pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y66	Neposkytnutí lékaøské péèe [operaèní a léèebné]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y69	Neurèená nehoda pøi zdravotní péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y70	Neádoucí pøíhody související s anesteziologickımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y71	Neádoucí pøíhody související s kardiovaskulárními pøístroji (pomùckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y72	Neádoucí pøíhody související s ušními, nosními, krèními pøístroji (pomùckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y73	Neádoucí pøíhody související s gastroenterologickımi a urologickımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y74	Neádoucí pøíhody související s pøístroji [pomùckami] pro celkové nemocnièní a osobní pouití	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y75	Neádoucí pøíhody související s neurologickımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y76	Neádoucí pøíhody související s porodnickımi a gynekologickımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y77	Neádoucí pøíhody související s oèními pøístroji (pomùckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y78	Neádoucí pøíhody související s radiologickımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y79	Neádoucí pøíhody související s ortopedickımi pøístroji [pomùckami]	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y80	Neádoucí pøíhody související s pøístroji [pomùckami] fyzikální medicíny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y81	Neádoucí pøíhody související s pøístroji [pomùckami] obecné a plastické chirurgie	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y82	Neádoucí pøíhody související s jinımi a neurèenımi lékaøskımi pøístroji [pomùckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y83	Operace a jiné operaèní vıkony jako pøíèina abnormální reakce nebo pozdìjší komplikace, bez zmínky o nehodì pøi vıkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y84	Jiné vyšetøovací a léèebné vıkony jako pøíèina abnormální reakce pacienta nebo pozdìjší komplikace, bez zmínky o nehodì pøi vıkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Následky vnìjších pøíèin nemocnosti a úmrtnosti (Y85-Y89) 	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y85	Následky dopravních nehod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y86	Následky jinıch nehod	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y87	Následky úmyslného sebepoškození, napadení [útoku] a pøípadù [událostí] nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y88	Následky pøi zdravotní péèi jako vnìjší pøíèinì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y89	Následky jinıch vnìjších pøíèin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
